SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE
UTIDGR29P7,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan VII -DPGO,MF,13-JUN-2018,10,1,INF789FC11W7,10
UTIDGR29P8,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan VIII -DPGO,MF,21-JUN-2018,10,1,INF789FC11X5,10
UTIDGR29P9,UTI-Fixed Term Income Fund ¿ Series XXIX Plan IX - DPG,MF,09-JUL-2018,10,1,INF789FC11Y3,10
UTIDGR30P1,UTI MF-UTI-Fixed Term Income Fund - Series XXX Plan I (1104) DPG,MF,30-AUG-2018,10,1,INF789F1A702,10
UTIDGR30P2,UTI Mutual Fund - UTI-FTIF-Sr XXX Plan II (1107 days)- DPGO,MF,28-AUG-2018,10,1,INF789F1A942,10
UTIDGR30P3,UTI Mutual Fund - UTI-FTIF - Series XXX Plan III (1106 days)-DP-G,MF,19-SEP-2018,10,1,INF789F1AAE9,10
UTIDGR30P4,UTI Mutual Fund-UTI-FTIF-Sr.XXX Plan IV 1125 days-DPGO,MF,05-OCT-2018,10,1,INF789F1AAL4,10
UTIDGR30P5,UTI Mutual Fund - UTI-FTIF - Series XXX Plan V (1135 days) - DPGO,MF,25-SEP-2018,10,1,INF789F1AAV3,10
UTIDGR30P6,UTI Mutual Fund - UTI-FITF - Series XXX Plan VI-DP-GO,MF,22-OCT-2018,10,1,INF789F1ABF4,10
UTIDGR30P8,UTI-Fixed Term Income Fund ¿ Series XXX - VIII (1286 days)-DP-G,MF,19-OCT-2018,10,1,INF789F1ACJ4,10
UTIDGR30P9,UTI Mutual Fund - UTI-FTIF - Sr XXX Plan IX (1266 days) - DPGO,MF,09-NOV-2018,10,1,INF789F1ABZ2,10
UTIDGR30PX,UTI Mutual Fund - UTI-FTIF - Sr XXX Plan X (1267 days) - DPG,MF,05-NOV-2018,10,1,INF789F1ADL8,10
UTIDGR32P1,UTI Mutual Fund - UTI-Fixed Term Income Fund ¿ Series XXXII-I-DP-G,MF,25-JUN-2019,10,1,INF789F1ALT4,10
UTIDGR32P2,UTI Mutual Fund - UTI-FTIF ¿ Series XXXII-II (1111D) - DPG,MF,11-JUL-2019,10,1,INF789F1AMD6,10
UTIDMP26P1,UTI MF - UTI-FTIF  Series XXVI Plan I - DP-MDPO,MF,17-JAN-2017,10,1,INF789FC1HM4,10
UTIDMP26P2,UTI Mutual Fund - UTI FTIF Sr. XXVI-II (1176 D) DPMDP,MF,07-FEB-2017,10,1,INF789FC1IE9,10
UTIDMP26P5,UTI MF - UTI-FTI Fund  Sr XXVI Plan V - DP - MDP,MF,17-MAR-2017,10,1,INF789FC1JQ1,10
UTIDMP26P6,UTI MF - UTI-FTI Fund  Sr. XXVI Plan VI - DP - MDP,MF,23-MAR-2017,10,1,INF789FC1KA3,10
UTIDMP26P7,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VII - DP-MDP,MF,06-APR-2017,10,1,INF789FC1KK2,10
UTIDMP26P8,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VIII - DP - MDP,MF,06-APR-2017,10,1,INF789FC1MQ5,10
UTIDMP26P9,UTI Mutual Fund - UTI-FTI Fund  Sr XXVI Plan IX - DI DPMDP,MF,19-APR-2017,10,1,INF789FC1NA7,10
UTIDMP26PX,UTI Mutual Fund - UTI-Fixed Term Income Fund  Series XXVI Plan X -  DI,MF,24-APR-2017,10,1,INF789FC1NK6,10
UTIDMP27P1,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan I -  DI,MF,28-JUN-2017,10,1,INF789FC1L43,10
UTIDMP27P3,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan III - D,MF,14-JUL-2017,10,1,INF789FC1N41,10
UTIDMP27P4,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan IV - DPMDP,MF,31-JUL-2017,10,1,INF789FC1O57,10
UTIDMP27P5,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan V - DPMDP,MF,17-AUG-2017,10,1,INF789FC1P56,10
UTIDMP27P6,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan VI - DPMDP,MF,05-SEP-2017,10,1,INF789FC1R47,10
UTIDMP27P7,UTI MF - UTI-Fixed Term Income Fund Sr. XXVII Plan VII -  DP - MDP,MF,13-SEP-2017,10,1,INF789FC1S46,10
UTIDMP27P8,UTI MF - UTI-Fixed Term Income Fund Sr XXVII Plan VIII - DP- MDP,MF,29-SEP-2017,10,1,INF789FC1U26,10
UTIDMP27PX,UTI MF- UTI - FTI Fund Sr. XXVII Plan X - DP - MDP,MF,09-NOV-2017,10,1,INF789FC1W65,10
UTIDMP28P2,UTI Mutual Fund - UTI-Fixed Term Income Fund - Series XXVIII Plan II -,MF,20-DEC-2017,10,1,INF789FC1Y55,10
UTIDMP28P3,UTI Mutual Fund - UTI-FTIF - Series XXVIII Plan III - DPMDPO,MF,05-JAN-2018,10,1,INF789FC10B3,10
UTIDMP28P5,UTI Mutual Fund - UTI-Fixed Term Income Fund - Series XXVIII Plan V -,MF,18-JAN-2018,10,1,INF789FC12D5,10
UTIDMP28P7,UTI Mutual Fund - UTI-FTI Fund - Series XXVIII Plan VII - DPMDPO,MF,07-FEB-2018,10,1,INF789FC16F1,10
UTIDMP28PX,UTI Mutual Fund-UTI-FTIF-Series XXVIII Plan X-DPMDPO,MF,15-MAR-2018,10,1,INF789FC14J8,10
UTIDMP29P1,UTI-Fixed Term Income Fund ¿ Series XXIX Plan I - DPMDP,MF,24-APR-2018,10,1,INF789FC14P5,10
UTIDMP29P2,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan II - DPMDPO,MF,10-MAY-2018,10,1,INF789FC18Q4,10
UTIDMP29P3,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan III - DPMDPO,MF,25-MAY-2018,10,1,INF789FC18R2,10
UTIDMP29P5,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan V - DPMDPO,MF,11-JUN-2018,10,1,INF789FC10U3,10
UTIDMP29P8,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan VIII -DPMDPO,MF,21-JUN-2018,10,1,INF789FC10X7,10
UTIDMP29P9,UTI-Fixed Term Income Fund ¿ Series XXIX Plan IX - DPMDP,MF,09-JUL-2018,10,1,INF789FC10Y5,10
UTIDMP30P1,UTI MF-UTI-Fixed Term Income Fund - Series XXX Plan I (1104) DP-MDP,MF,30-AUG-2018,10,1,INF789F1A694,10
UTIDMP30P3,UTI Mutual Fund - UTI-FTIF - Series XXX Plan III (1106 days)- DP-MDP,MF,19-SEP-2018,10,1,INF789F1AAD1,10
UTIDMP30P4,UTI Mutual Fund-UTI-FTIF-Sr.XXX Plan IV 1125 days-DPMDPO,MF,05-OCT-2018,10,1,INF789F1AAO8,10
UTIDMP30P5,UTI Mutual Fund - UTI-FTIF - Series XXX Plan V (1135 days) - DPMDPO,MF,25-SEP-2018,10,1,INF789F1AAY7,10
UTIDMP30P6,UTI Mutual Fund - UTI-FITF - Series XXX Plan VI-DP-MDPO,MF,22-OCT-2018,10,1,INF789F1ABI8,10
UTIDMP30P9,UTI Mutual Fund - UTI-FTIF - Sr XXX Plan IX (1266 days) - DPMDPO,MF,09-NOV-2018,10,1,INF789F1ACC9,10
UTIDMP32P1,UTI Mutual Fund - UTI-Fixed Term Income Fund ¿ Series XXXII-I-DP-MDP,MF,25-JUN-2019,10,1,INF789F1ALW8,10
UTIDQP26P1,UTI MF - UTI-FTIF  Series XXVI Plan I - DP-QDPO,MF,17-JAN-2017,10,1,INF789FC1HG6,10
UTIDQP26P2,UTI Mutual Fund - UTI FTIF Sr. XXVI-II (1176 D) DPQDP,MF,07-FEB-2017,10,1,INF789FC1HY9,10
UTIDQP26P3,UTI Mutual Fund - UTI-FTIF  Series XXVI Plan III - 1169 days DPQDP,MF,02-MAR-2017,10,1,INF789FC1IQ3,10
UTIDQP26P5,UTI MF - UTI-FTI Fund  Sr XXVI Plan V - DP - QDP,MF,17-MAR-2017,10,1,INF789FC1JK4,10
UTIDQP26P6,UTI MF - UTI-FTI Fund  Sr. XXVI Plan VI - DP - QDP,MF,23-MAR-2017,10,1,INF789FC1JU3,10
UTIDQP26P7,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VII - DP-QDP,MF,06-APR-2017,10,1,INF789FC1KE5,10
UTIDQP26P8,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VIII - DP - QDP,MF,06-APR-2017,10,1,INF789FC1MK8,10
UTIDQP26P9,UTI Mutual Fund - UTI-FTI Fund  Sr XXVI Plan IX - DI DPQDP,MF,19-APR-2017,10,1,INF789FC1MU7,10
UTIDQP26PX,UTI Mutual Fund - UTI-Fixed Term Income Fund  Series XXVI Plan X -  DI,MF,24-APR-2017,10,1,INF789FC1NE9,10
UTIDQP27P1,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan I -  DI,MF,28-JUN-2017,10,1,INF789FC1K85,10
UTIDQP27P2,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan II - DPQDP,MF,05-JUL-2017,10,1,INF789FC1L84,10
UTIDQP27P3,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan III - D,MF,14-JUL-2017,10,1,INF789FC1M83,10
UTIDQP27P4,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan IV - DPQDP,MF,31-JUL-2017,10,1,INF789FC1N90,10
UTIDQP27P5,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan V - DPQDP,MF,17-AUG-2017,10,1,INF789FC1O99,10
UTIDQP27P6,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan VI - DPQDP,MF,05-SEP-2017,10,1,INF789FC1R21,10
UTIDQP27P7,UTI MF - UTI-Fixed Term Income Fund Sr. XXVII Plan VII -  DP - QDP,MF,13-SEP-2017,10,1,INF789FC1S20,10
UTIDQP27P8,UTI MF - UTI-Fixed Term Income Fund Sr XXVII Plan VIII - DP- QDP,MF,29-SEP-2017,10,1,INF789FC1U00,10
UTIDQP27P9,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan IX - DPQDPO,MF,28-SEP-2017,10,1,INF789FC1V09,10
UTIDQP27PX,UTI MF- UTI - FTI Fund Sr. XXVII Plan X - DP - QDP,MF,09-NOV-2017,10,1,INF789FC1W40,10
UTIDQP28P1,UTI Mutual Fund - UTI-Fixed Term Income Fund - Series XXVIII Series XV,MF,30-NOV-2017,10,1,INF789FC1X80,10
UTIDQP28P2,UTI Mutual Fund - UTI-Fixed Term Income Fund - Series XXVIII Plan II -,MF,20-DEC-2017,10,1,INF789FC1Y30,10
UTIDQP28P3,UTI Mutual Fund - UTI-FTIF - Series XXVIII Plan III - DPQDPO,MF,05-JAN-2018,10,1,INF789FC18A8,10
UTIDQP28P5,UTI Mutual Fund - UTI-Fixed Term Income Fund - Series XXVIII Plan V -,MF,18-JAN-2018,10,1,INF789FC10D9,10
UTIDQP28P6,UTI Mutual Fund - UTI-FTIF - Series XXVIII Plan VI - DPQDPO,MF,18-JAN-2018,10,1,INF789FC14E9,10
UTIDQP28P7,UTI Mutual Fund - UTI-FTI Fund - Series XXVIII Plan VII - DPQDPO,MF,07-FEB-2018,10,1,INF789FC14F6,10
UTIDQP28P8,UTI Mutual Fund - UTI-FTIF-Series XXVIII Plan VIII- DPQDPO,MF,06-FEB-2018,10,1,INF789FC18G5,10
UTIDQP28PX,UTI Mutual Fund-UTI-FTIF-Series XXVIII Plan X-DPQDPO,MF,15-MAR-2018,10,1,INF789FC12J2,10
UTIDQP29P1,UTI-Fixed Term Income Fund ¿ Series XXIX Plan I - DPQDP,MF,24-APR-2018,10,1,INF789FC12P9,10
UTIDQP29P2,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan II - DPQDPO,MF,10-MAY-2018,10,1,INF789FC16Q8,10
UTIDQP29P3,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan III - DPQDPO,MF,25-MAY-2018,10,1,INF789FC16R6,10
UTIDQP29P5,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan V - DPQDPO,MF,11-JUN-2018,10,1,INF789FC18T8,10
UTIDQP29P7,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan VII - DPQDPO,MF,13-JUN-2018,10,1,INF789FC18V4,10
UTIDQP29P8,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan VIII -DPQDPO,MF,21-JUN-2018,10,1,INF789FC18W2,10
UTIDQP29P9,UTI-Fixed Term Income Fund ¿ Series XXIX Plan IX - DPQDP,MF,09-JUL-2018,10,1,INF789FC18X0,10
UTIDQP30P1,UTI MF-UTI-Fixed Term Income Fund - Series XXX Plan I (1104) DP-QDP,MF,30-AUG-2018,10,1,INF789F1A678,10
UTIDQP30P3,UTI Mutual Fund - UTI-FTIF - Series XXX Plan III (1106 days)-DP-QDP,MF,19-SEP-2018,10,1,INF789F1AAB5,10
UTIDQP30P4,UTI Mutual Fund-UTI-FTIF-Sr.XXX Plan IV 1125 days-DPQDPO,MF,05-OCT-2018,10,1,INF789F1AAM2,10
UTIDQP30P6,UTI Mutual Fund- UTI-FTIF- Series XXX Plan VI-DP-QDPO,MF,22-OCT-2018,10,1,INF789F1ABG2,10
UTIDQP30P9,UTI Mutual Fund - UTI-FTIF - Sr XXX Plan IX (1266 days) - DPQDPO,MF,09-NOV-2018,10,1,INF789F1ACA3,10
UTIDQP30PX,UTI Mutual Fund - UTI-FTIF - Sr XXX Plan X (1267 days) - DPQDPO,MF,05-NOV-2018,10,1,INF789F1ADM6,10
UTIDQP32P1,UTI Mutual Fund - UTI-Fixed Term Income Fund ¿ Series XXXII-I-DP-QDP,MF,25-JUN-2019,10,1,INF789F1ALU2,10
UTIDQP32P2,UTI Mutual Fund - UTI-FTIF ¿ Series XXXII-II (1111D) - DPQDPO,MF,11-JUL-2019,10,1,INF789F1AME4,10
UTIFEFDDP2,UTI MF - UTI-FEF  Series II - DP-DPO,MF,02-JAN-2015,10,1,INF789FA16T6,10
UTIFEFDDP4,UTI Mutual Fund - UTI Focussed Equity Fund  Series IV -  DIRECT PLAN-D,MF,06-OCT-2017,10,1,INF789FC1T37,10
UTIFEFDDP5,UTI Mutual Fund - UTI Focussed Equity Fund Series V - DPDPO,MF,15-DEC-2017,10,1,INF789FC1X15,10
UTIFEFDDP6,UTI Mutual Fund - UTI Focussed Equity Fund Series-VI- DP- D P,MF,19-FEB-2018,10,1,INF789FC11G0,10
UTIFEFDGR2,UTI MF - UTI-FEF  Series II - DP-GO,MF,02-JAN-2015,10,1,INF789FA17T4,10
UTIFEFDGR4,UTI Mutual Fund - UTI Focussed Equity Fund  Series IV -  DIRECT PLAN-G,MF,06-OCT-2017,10,1,INF789FC1T45,10
UTIFEFDGR6,UTI Mutual Fund - UTI Focussed Equity Fund Series-VI-DP- Growth,MF,19-FEB-2018,10,1,INF789FC12G8,10
UTIFEFGR5,UTI Mutual Fund - UTI Focussed Equity Fund Series V - DPGO,MF,15-DEC-2017,10,1,INF789FC1X23,10
UTIFEFRDP2,UTI MF - UTI-FEF  Series II - RP-DPO,MF,02-JAN-2015,10,1,INF789FA14T1,10
UTIFEFRDP4,UTI Mutual Fund - UTI Focussed Equity Fund  Series IV -  REGULAR PLAN-,MF,06-OCT-2017,10,1,INF789FC1T11,10
UTIFEFRDP5,UTI Mutual Fund - UTI Focussed Equity Fund Series V - RPDPO,MF,15-DEC-2017,10,1,INF789FC1W99,10
UTIFEFRDP6,UTI Mutual Fund - UTI Focussed Equity Fund Series-VI- RP-DP,MF,19-FEB-2018,10,1,INF789FC19F5,10
UTIFEFRGR2,UTI MF - UTI-FEF  Series II - RP-GO,MF,02-JAN-2015,10,1,INF789FA15T8,10
UTIFEFRGR4,UTI Mutual Fund - UTI Focussed Equity Fund  Series IV -  REGULAR PLAN-,MF,06-OCT-2017,10,1,INF789FC1T29,10
UTIFEFRGR5,UTI Mutual Fund - UTI Focussed Equity Fund Series V - RPGO,MF,15-DEC-2017,10,1,INF789FC1X07,10
UTIFEFRGR6,UTI Mutual Fund - UTI Focussed Equity Fund Series-VI- RP-Growth,MF,19-FEB-2018,10,1,INF789FC10G2,10
UTIRAP26P1,UTI MF - UTI-FTIF  Series XXVI Plan I - RP-ADPO,MF,17-JAN-2017,10,1,INF789FC1HL6,10
UTIRAP26P2,UTI Mutual Fund - UTI FTIF Sr. XXVI-II (1176 D) RPADP,MF,07-FEB-2017,10,1,INF789FC1ID1,10
UTIRAP26P3,UTI Mutual Fund - UTI-FTIF  Series XXVI Plan III - 1169 days RPADP ,MF,02-MAR-2017,10,1,INF789FC1IV3,10
UTIRAP26P5,UTI MF - UTI-FTI Fund  Sr XXVI Plan V - RP - ADP,MF,17-MAR-2017,10,1,INF789FC1JP3,10
UTIRAP26P7,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VII - RP-ADP,MF,06-APR-2017,10,1,INF789FC1KJ4,10
UTIRAP26P8,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VIII - RP - ADP,MF,06-APR-2017,10,1,INF789FC1MP7,10
UTIRAP26P9,UTI Mutual Fund - UTI-FTI Fund  Sr XXVI Plan IX - DI RPADP,MF,19-APR-2017,10,1,INF789FC1MZ6,10
UTIRAP26PX,UTI Mutual Fund - UTI-Fixed Term Income Fund  Series XXVI Plan X -  RE,MF,24-APR-2017,10,1,INF789FC1NJ8,10
UTIRAP27P1,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan I -  RE,MF,28-JUN-2017,10,1,INF789FC1L35,10
UTIRAP27P2,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan II - RPADP,MF,05-JUL-2017,10,1,INF789FC1M34,10
UTIRAP27P3,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan III - R,MF,14-JUL-2017,10,1,INF789FC1N33,10
UTIRAP27P4,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan IV - RPADP,MF,31-JUL-2017,10,1,INF789FC1O40,10
UTIRAP27P5,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan V - RPADP,MF,17-AUG-2017,10,1,INF789FC1P49,10
UTIRAP27P6,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan VI - RPADP,MF,05-SEP-2017,10,1,INF789FC1Q89,10
UTIRAP27P7,UTI MF - UTI-Fixed Term Income Fund Sr. XXVII Plan VII -  RP - ADP,MF,13-SEP-2017,10,1,INF789FC1R88,10
UTIRAP27P8,UTI MF - UTI-Fixed Term Income Fund Sr XXVII Plan VIII - RP - ADP,MF,29-SEP-2017,10,1,INF789FC1T60,10
UTIRAP27PX,UTI MF- UTI - FTI Fund Sr. XXVII Plan X - RP - ADP,MF,09-NOV-2017,10,1,INF789FC1W08,10
UTIRAP28P1,UTI Mutual Fund - UTI-Fixed Term Income Fund - Series XXVIII Series XV,MF,30-NOV-2017,10,1,INF789FC1X49,10
UTIRAP28P2,UTI Mutual Fund - UTI-Fixed Term Income Fund - Series XXVIII Plan II -,MF,20-DEC-2017,10,1,INF789FC1Y97,10
UTIRAP28P3,UTI Mutual Fund - UTI-FTIF - Series XXVIII Plan III - RPADPO,MF,05-JAN-2018,10,1,INF789FC14A7,10
UTIRAP28P5,UTI Mutual Fund - UTI-Fixed Term Income Fund - Series XXVIII Plan V -,MF,18-JAN-2018,10,1,INF789FC16C8,10
UTIRAP28P7,UTI Mutual Fund - UTI-FTI Fund - Series XXVIII Plan VII - RPADPO,MF,07-FEB-2018,10,1,INF789FC10F4,10
UTIRAP28PX,UTI Mutual Fund-UTI-FTIF-Series XXVIII Plan X-RPADPO,MF,15-MAR-2018,10,1,INF789FC18I1,10
UTIRAP29P1,UTI-Fixed Term Income Fund ¿ Series XXIX Plan I - RPADP,MF,24-APR-2018,10,1,INF789FC18O9,10
UTIRAP29P2,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan II - RPADPO,MF,10-MAY-2018,10,1,INF789FC12Q7,10
UTIRAP29P3,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan III - RPADPO,MF,25-MAY-2018,10,1,INF789FC12R5,10
UTIRAP29P4,UTI Mutual Fund - UTI-Fixed Term Income Fund ¿ Series XXIX RPADP,MF,21-MAY-2018,10,1,INF789FC12S3,10
UTIRAP29P5,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan V - RPADPO,MF,11-JUN-2018,10,1,INF789FC14T7,10
UTIRAP29P6,UTI Mutual Fund - UTI-Fixed Term Income Fund ¿ Sr XXIX Plan VI - RPADP,MF,04-JUN-2018,10,1,INF789FC14U5,10
UTIRAP29P7,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan VII -RPADPO,MF,13-JUN-2018,10,1,INF789FC14V3,10
UTIRAP29P8,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan VIII -RPADPO,MF,21-JUN-2018,10,1,INF789FC14W1,10
UTIRAP29P9,UTI-Fixed Term Income Fund ¿ Series XXIX Plan IX - RPADP,MF,09-JUL-2018,10,1,INF789FC14X9,10
UTIRAP30P1,UTI MF-UTI-Fixed Term Income Fund - Series XXX Plan I (1104) RP-ADP,MF,30-AUG-2018,10,1,INF789F1A637,10
UTIRAP30P3,UTI Mutual Fund - UTI-FTIF - Series XXX Plan III (1106 days)- RP-ADP,MF,19-SEP-2018,10,1,INF789F1A975,10
UTIRAP30P4,UTI Mutual Fund-UTI-FTIF-Sr.XXX Plan IV 1125 days-RPADPO,MF,05-OCT-2018,10,1,INF789F1AAI0,10
UTIRAP30P6,UTI Mutual Fund - UTI-FTIF- Series XXX Plan VI-RP-ADPO,MF,22-OCT-2018,10,1,INF789F1ABC1,10
UTIRAP30P9,UTI Mutual Fund - UTI-FTIF - Sr XXX Plan IX (1266 days) - RPADPO,MF,09-NOV-2018,10,1,INF789F1ABW9,10
UTIRAP30PX,UTI Mutual Fund - UTI-FTIF - Sr XXX Plan X (1267 days) - RPADPO,MF,05-NOV-2018,10,1,INF789F1ADI4,10
UTIRAP32P1,UTI Mutual Fund - UTI-Fixed Term Income Fund ¿ Series XXXII-I-RP-ADP,MF,25-JUN-2019,10,1,INF789F1ALQ0,10
UTIRAP32P2,UTI Mutual Fund - UTI-FTIF ¿ Series XXXII-II (1111D) - RPADPO,MF,11-JUL-2019,10,1,INF789F1AMA2,10
UTIRFP26P1,UTI MF - UTI-FTIF  Series XXVI Plan I - RP-FDPO,MF,17-JAN-2017,10,1,INF789FC1HJ0,10
UTIRFP26P2,UTI Mutual Fund - UTI FTIF Sr. XXVI-II (1176 D) RPFDP,MF,07-FEB-2017,10,1,INF789FC1IB5,10
UTIRFP26P3,UTI Mutual Fund - UTI-FTIF  Series XXVI Plan III - 1169 days RPFDP ,MF,02-MAR-2017,10,1,INF789FC1IT7,10
UTIRFP26P6,UTI MF - UTI-FTI Fund  Sr. XXVI Plan VI - RP - FDP,MF,23-MAR-2017,10,1,INF789FC1JX7,10
UTIRFP26P7,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VII - RP-FDP,MF,06-APR-2017,10,1,INF789FC1KH8,10
UTIRFP26P9,UTI Mutual Fund - UTI-FTI Fund  Sr XXVI Plan IX - DI RPFDP,MF,19-APR-2017,10,1,INF789FC1MX1,10
UTIRFP27P1,UTI Mutual Fund - UTI-Fixed Term Income Fund Series XXVII Plan I -  RE,MF,28-JUN-2017,10,1,INF789FC1L19,10
UTIRFP27P2,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan II - RPFDP,MF,05-JUL-2017,10,1,INF789FC1M18,10
UTIRFP27P4,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan IV - RPFDP,MF,31-JUL-2017,10,1,INF789FC1O24,10
UTIRFP27P5,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan V - RPFDP,MF,17-AUG-2017,10,1,INF789FC1P23,10
UTIRFP27P6,UTI Mutual Fund - UTI-FTI Fund Series XXVII Plan VI - RPFDP,MF,05-SEP-2017,10,1,INF789FC1R13,10
UTIRFP27P7,UTI MF - UTI-Fixed Term Income Fund Sr. XXVII Plan VII -  RP - FDP,MF,13-SEP-2017,10,1,INF789FC1S12,10
UTIRFP27P8,UTI MF - UTI-Fixed Term Income Fund Sr XXVII Plan VIII - RP - FDP,MF,29-SEP-2017,10,1,INF789FC1T94,10
UTIRFP27PX,UTI MF- UTI - FTI Fund Sr. XXVII Plan X - RP - FDP,MF,09-NOV-2017,10,1,INF789FC1W32,10
UTIRFP28P1,UTI Mutual Fund - UTI-Fixed Term Income Fund - Series XXVIII Series XV,MF,30-NOV-2017,10,1,INF789FC1X72,10
UTIRFP28P2,UTI Mutual Fund - UTI-Fixed Term Income Fund - Series XXVIII Plan II -,MF,20-DEC-2017,10,1,INF789FC1Z21,10
UTIRFP28P3,UTI Mutual Fund - UTI-FTIF - Series XXVIII Plan III - RPFDPO,MF,05-JAN-2018,10,1,INF789FC17A0,10
UTIRFP28P7,UTI Mutual Fund - UTI-FTI Fund - Series XXVIII Plan VII - RPFDPO,MF,07-FEB-2018,10,1,INF789FC13F8,10
UTIRFP29P1,UTI-Fixed Term Income Fund ¿ Series XXIX Plan I - RPFDP,MF,24-APR-2018,10,1,INF789FC11P1,10
UTIRFP29P2,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan II - RPFDPO,MF,10-MAY-2018,10,1,INF789FC15Q0,10
UTIRFP29P5,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan V - RPFDOPO,MF,11-JUN-2018,10,1,INF789FC17T0,10
UTIRFP29P8,UTI Mutual Fund - UTI-FTIF ¿ Series XXIX Plan VIII -RPFDOPO,MF,21-JUN-2018,10,1,INF789FC17W4,10
UTIRFP30P1,UTI MF-UTI-Fixed Term Income Fund - Series XXX Plan I (1104) RP-FDP,MF,30-AUG-2018,10,1,INF789F1A660,10
UTIRFP30P3,UTI Mutual Fund - UTI-FTIF - Series XXX Plan III (1106 days)-RP-FDP,MF,19-SEP-2018,10,1,INF789F1AAA7,10
UTIRFP30P4,UTI Mutual Fund-UTI-FTIF-Sr.XXX Plan IV 1125 days-RPFDPO,MF,05-OCT-2018,10,1,INF789F1AAK6,10
UTIRFP30P9,UTI Mutual Fund - UTI-FTIF - Sr XXX Plan IX (1266 days) - RPFDPO,MF,09-NOV-2018,10,1,INF789F1ABY5,10
UTIRFP32P2,UTI Mutual Fund - UTI-FTIF ¿ Series XXXII-II (1111D) - RPFDPO,MF,11-JUL-2019,10,1,INF789F1AMC8,10
UTIRGR26P1,UTI MF - UTI-FTIF  Series XXVI Plan I - RP-GO,MF,17-JAN-2017,10,1,INF789FC1HP7,10
UTIRGR26P2,UTI Mutual Fund - UTI FTIF Sr. XXVI-II (1176 D) RPG,MF,07-FEB-2017,10,1,INF789FC1IH2,10
UTIRGR26P3,UTI Mutual Fund - UTI-FTIF  Series XXVI Plan III - 1169 days RPG ,MF,02-MAR-2017,10,1,INF789FC1IZ4,10
UTIRGR26P5,UTI MF - UTI-FTI Fund  Sr XXVI Plan V - RP - G,MF,17-MAR-2017,10,1,INF789FC1JT5,10
UTIRGR26P6,UTI MF - UTI-FTI Fund  Sr. XXVI Plan VI - RP - G,MF,23-MAR-2017,10,1,INF789FC1KD7,10
UTIRGR26P7,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VII - RP-G,MF,06-APR-2017,10,1,INF789FC1KN6,10
UTIRGR26P8,UTI MF- UTI-Fixed Term Income Fund  Sr. XXVI Plan VIII - RP - G,MF,06-APR-2017,10,1,INF789FC1MT9,10
